timestamp,model,prompt_tokens,completion_tokens,cost,api_key_name
2026-03-12T15:56:30.532881+00:00,gpt-4o,4309,1971,0.030483,customer_support_agent
2026-03-12T15:57:55.954101+00:00,gpt-4o,1464,942,0.01308,email_drafting
2026-03-12T16:10:07.593123+00:00,gpt-4o,533,839,0.009723,email_drafting
2026-03-12T16:20:07.396537+00:00,gpt-4o,4469,597,0.017142,data_extraction
2026-03-12T16:32:33.284594+00:00,gpt-4o,35911,6612,0.155897,code_review
2026-03-12T16:54:07.303985+00:00,gpt-4o,26751,5042,0.117297,code_review
2026-03-12T17:21:27.610146+00:00,gpt-4o,32875,2174,0.103928,code_review
2026-03-12T18:06:48.544568+00:00,gpt-4o-mini,2949,1223,0.001176,data_extraction
2026-03-12T18:26:01.089434+00:00,gpt-4o,2367,889,0.014808,email_drafting
2026-03-12T18:32:36.607207+00:00,gpt-4o-mini,14514,2068,0.003418,doc_qa
2026-03-12T18:35:01.586472+00:00,gpt-4o-mini,4537,822,0.001174,customer_support_agent
2026-03-12T19:49:58.994912+00:00,gpt-4o,3091,1452,0.022247,customer_support_agent
2026-03-12T19:58:01.185803+00:00,gpt-4o-mini,4198,1929,0.001787,customer_support_agent
2026-03-12T20:20:50.540527+00:00,gpt-4o-mini,14911,6946,0.006404,code_review
2026-03-12T20:31:32.843555+00:00,gpt-4o,5118,1242,0.025215,customer_support_agent
2026-03-12T21:35:32.289653+00:00,gpt-4o,1635,658,0.010667,email_drafting
2026-03-12T21:39:57.503938+00:00,gpt-4o,2096,992,0.01516,customer_support_agent
2026-03-12T21:42:17.302927+00:00,gpt-4o-mini,17036,5072,0.005599,code_review
2026-03-12T21:43:17.166553+00:00,gpt-4o-mini,10051,4823,0.004401,code_review
2026-03-12T21:59:24.600637+00:00,gpt-4o-mini,7918,3164,0.003086,doc_qa
2026-03-12T22:51:08.659855+00:00,gpt-4o,2220,497,0.01052,email_drafting
2026-03-12T22:57:58.890210+00:00,gpt-4o,1697,507,0.009312,email_drafting
2026-03-12T23:13:46.862199+00:00,gpt-4o-mini,17232,1442,0.00345,doc_qa
2026-03-12T23:39:34.384680+00:00,gpt-4o,524,819,0.0095,email_drafting
2026-03-12T23:49:12.790125+00:00,gpt-4o,4041,1667,0.026773,customer_support_agent
2026-03-13T00:01:29.942009+00:00,gpt-4o,2580,1441,0.02086,customer_support_agent
2026-03-13T00:01:41.066395+00:00,gpt-4o,2433,391,0.009992,email_drafting
2026-03-13T00:08:52.968124+00:00,gpt-4o,32879,5998,0.142177,code_review
2026-03-13T00:11:53.072665+00:00,gpt-4o,1678,1367,0.017865,data_extraction
2026-03-13T00:13:56.389976+00:00,gpt-4o-mini,3006,1252,0.001202,customer_support_agent
2026-03-13T00:56:20.256499+00:00,gpt-4o,2940,819,0.01554,customer_support_agent
2026-03-13T00:58:26.203033+00:00,gpt-4o-mini,6844,2815,0.002716,code_review
2026-03-13T01:02:57.564051+00:00,gpt-4o-mini,23640,1141,0.004231,doc_qa
2026-03-13T01:33:19.574616+00:00,gpt-4o,2293,361,0.009343,email_drafting
2026-03-13T01:59:19.450998+00:00,gpt-4o,4061,1232,0.022473,data_extraction
2026-03-13T02:03:47.666744+00:00,gpt-4o,4110,1846,0.028735,customer_support_agent
2026-03-13T02:09:18.735107+00:00,gpt-4o,18344,1159,0.05745,doc_qa
2026-03-13T03:05:58.050701+00:00,gpt-4o,3180,773,0.01568,customer_support_agent
2026-03-13T03:23:48.167647+00:00,gpt-4o-mini,35456,4621,0.008091,code_review
2026-03-13T03:32:22.253854+00:00,gpt-4o,2403,785,0.013858,email_drafting
2026-03-13T03:32:59.360186+00:00,gpt-4o,2074,1464,0.019825,customer_support_agent
2026-03-13T04:36:50.150603+00:00,gpt-4o,23535,3378,0.092617,code_review
2026-03-13T04:39:01.678510+00:00,gpt-4o,13797,2909,0.063583,doc_qa
2026-03-13T04:41:06.558575+00:00,gpt-4o-mini,11961,3439,0.003858,code_review
2026-03-13T04:44:07.788305+00:00,gpt-4o,2282,948,0.015185,customer_support_agent
2026-03-13T05:08:59.147775+00:00,gpt-4o,2739,822,0.015068,customer_support_agent
2026-03-13T05:45:56.866368+00:00,gpt-4o-mini,1605,222,0.000374,email_drafting
2026-03-13T06:21:48.378023+00:00,gpt-4o,20593,1391,0.065393,doc_qa
2026-03-13T07:56:22.409246+00:00,gpt-4o,1544,578,0.00964,email_drafting
2026-03-13T08:17:00.718136+00:00,gpt-4o-mini,3512,1419,0.001378,customer_support_agent
2026-03-13T08:21:03.476271+00:00,gpt-4o-mini,19807,3426,0.005027,code_review
2026-03-13T08:22:05.695569+00:00,gpt-4o,13236,3238,0.06547,doc_qa
2026-03-13T08:48:52.747137+00:00,gpt-4o,11661,5559,0.084742,code_review
2026-03-13T09:05:14.178158+00:00,gpt-4o-mini,5920,1821,0.001981,customer_support_agent
2026-03-13T09:17:19.147306+00:00,gpt-4o-mini,12676,1827,0.002998,doc_qa
2026-03-13T09:28:31.681565+00:00,gpt-4o,2310,262,0.008395,email_drafting
2026-03-13T09:33:17.446823+00:00,gpt-4o,27873,6516,0.134842,code_review
2026-03-13T09:39:14.902147+00:00,gpt-4o-mini,4984,1113,0.001415,customer_support_agent
2026-03-13T10:37:21.841529+00:00,gpt-4o,4949,1111,0.023483,customer_support_agent
2026-03-13T11:00:06.800632+00:00,gpt-4o-mini,35834,6837,0.009477,code_review
2026-03-13T11:01:40.149545+00:00,gpt-4o-mini,4278,771,0.001104,data_extraction
2026-03-13T11:15:21.304421+00:00,gpt-4o,2026,853,0.013595,email_drafting
2026-03-13T12:02:01.309867+00:00,gpt-4o-mini,3224,438,0.000746,data_extraction
2026-03-13T12:07:34.969821+00:00,gpt-4o,3095,1856,0.026298,customer_support_agent
2026-03-13T12:13:57.064680+00:00,gpt-4o,7249,3227,0.050392,doc_qa
2026-03-13T13:58:40.213109+00:00,gpt-4o,9463,3910,0.062757,code_review
2026-03-13T14:05:14.054590+00:00,gpt-4o,4004,1392,0.02393,customer_support_agent
2026-03-13T14:28:02.236668+00:00,gpt-4o,4316,2947,0.04026,doc_qa
2026-03-13T14:44:12.791021+00:00,gpt-4o,2391,1398,0.019957,customer_support_agent
2026-03-13T15:07:27.812264+00:00,gpt-4o,1351,609,0.009468,email_drafting
2026-03-13T16:52:52.585121+00:00,gpt-4o-mini,4725,1505,0.001612,customer_support_agent
2026-03-13T17:10:47.366204+00:00,gpt-4o,9414,2623,0.049765,code_review
2026-03-13T17:19:36.025752+00:00,gpt-4o-mini,4155,1649,0.001613,customer_support_agent
2026-03-13T17:57:32.381175+00:00,gpt-4o,10700,3738,0.06413,doc_qa
2026-03-13T18:03:16.047483+00:00,gpt-4o-mini,19845,2966,0.004756,doc_qa
2026-03-13T18:03:32.536149+00:00,gpt-4o,21726,2931,0.083625,doc_qa
2026-03-13T18:28:30.982352+00:00,gpt-4o,11968,1103,0.04095,doc_qa
2026-03-13T19:20:24.550319+00:00,gpt-4o-mini,2027,1909,0.001449,customer_support_agent
2026-03-13T19:20:25.374753+00:00,gpt-4o,3829,562,0.015192,data_extraction
2026-03-13T19:22:43.270590+00:00,gpt-4o,20678,7706,0.128755,code_review
2026-03-13T19:31:05.756842+00:00,gpt-4o-mini,2163,1192,0.00104,data_extraction
2026-03-13T19:36:00.199960+00:00,gpt-4o,2742,634,0.013195,customer_support_agent
2026-03-13T20:24:07.415193+00:00,gpt-4o,20725,4726,0.099073,code_review
2026-03-13T21:03:53.307895+00:00,gpt-4o-mini,22295,3376,0.00537,code_review
2026-03-13T21:16:23.533613+00:00,gpt-4o,1123,317,0.005978,email_drafting
2026-03-13T21:42:14.563307+00:00,gpt-4o,7446,5565,0.074265,code_review
2026-03-13T21:50:48.824874+00:00,gpt-4o-mini,2113,882,0.000846,email_drafting
2026-03-13T22:13:08.458395+00:00,gpt-4o-mini,2269,1786,0.001412,customer_support_agent
2026-03-13T22:29:15.016419+00:00,gpt-4o,3609,892,0.017943,customer_support_agent
2026-03-13T22:57:14.538609+00:00,gpt-4o,2472,233,0.00851,email_drafting
2026-03-14T00:18:24.476286+00:00,gpt-4o,4060,1936,0.02951,customer_support_agent
2026-03-14T00:44:47.549522+00:00,gpt-4o,4587,1072,0.022187,customer_support_agent
2026-03-14T01:09:01.418343+00:00,gpt-4o-mini,32114,3967,0.007197,code_review
2026-03-14T02:00:04.559960+00:00,gpt-4o-mini,1791,846,0.000776,email_drafting
2026-03-14T02:33:21.227755+00:00,gpt-4o-mini,17197,5803,0.006061,code_review
2026-03-14T02:53:10.415074+00:00,gpt-4o-mini,1330,636,0.000581,email_drafting
2026-03-14T03:48:03.100735+00:00,gpt-4o,3308,588,0.01415,customer_support_agent
2026-03-14T03:58:06.740861+00:00,gpt-4o-mini,2155,1653,0.001315,customer_support_agent
2026-03-14T04:00:38.951093+00:00,gpt-4o-mini,5628,1905,0.001987,customer_support_agent
2026-03-14T04:08:42.329808+00:00,gpt-4o-mini,2370,566,0.000695,data_extraction
2026-03-14T04:48:38.354459+00:00,gpt-4o,24002,2303,0.083035,doc_qa
2026-03-14T04:55:00.816959+00:00,gpt-4o,4738,1298,0.024825,customer_support_agent
2026-03-14T05:04:24.417008+00:00,gpt-4o,22728,7319,0.13001,code_review
2026-03-14T05:17:02.213757+00:00,gpt-4o-mini,21792,3095,0.005126,doc_qa
2026-03-14T05:18:59.853007+00:00,gpt-4o,39041,4094,0.138543,code_review
2026-03-14T05:19:44.529238+00:00,gpt-4o-mini,2432,1101,0.001025,customer_support_agent
2026-03-14T05:27:13.092443+00:00,gpt-4o-mini,4769,1211,0.001442,customer_support_agent
2026-03-14T06:27:23.743425+00:00,gpt-4o,11643,1488,0.043987,doc_qa
2026-03-14T06:42:06.227741+00:00,gpt-4o,24461,2509,0.086242,doc_qa
2026-03-14T07:15:35.654908+00:00,gpt-4o,4101,1149,0.021742,data_extraction
2026-03-14T08:56:07.702280+00:00,gpt-4o,2561,730,0.013702,data_extraction
2026-03-14T09:00:42.316673+00:00,gpt-4o,2325,939,0.015202,email_drafting
2026-03-14T09:03:49.941937+00:00,gpt-4o,3470,1478,0.023455,customer_support_agent
2026-03-14T09:10:00.093190+00:00,gpt-4o,5448,731,0.02093,customer_support_agent
2026-03-14T09:52:01.917631+00:00,gpt-4o,11588,5911,0.08808,code_review
2026-03-14T10:29:41.612880+00:00,gpt-4o,15947,5498,0.094848,code_review
2026-03-14T11:12:53.558229+00:00,gpt-4o,16475,3099,0.072178,doc_qa
2026-03-14T11:33:45.935510+00:00,gpt-4o,2614,1391,0.020445,customer_support_agent
2026-03-14T11:44:01.326997+00:00,gpt-4o,1424,231,0.00587,email_drafting
2026-03-14T12:04:33.223529+00:00,gpt-4o,5903,819,0.022947,customer_support_agent
2026-03-14T12:04:55.771264+00:00,gpt-4o,4620,602,0.01757,data_extraction
2026-03-14T12:39:25.996291+00:00,gpt-4o,24382,7832,0.139275,code_review
2026-03-14T12:42:34.850029+00:00,gpt-4o,3861,813,0.017782,data_extraction
2026-03-14T13:12:25.795207+00:00,gpt-4o-mini,792,476,0.000404,email_drafting
2026-03-14T13:34:19.436024+00:00,gpt-4o,2716,978,0.01657,data_extraction
2026-03-14T13:41:04.441705+00:00,gpt-4o-mini,1925,744,0.000735,data_extraction
2026-03-14T13:43:57.980730+00:00,gpt-4o-mini,21201,4757,0.006034,code_review
2026-03-14T13:54:50.116685+00:00,gpt-4o-mini,4600,1671,0.001693,customer_support_agent
2026-03-14T14:19:33.460054+00:00,gpt-4o,26370,5173,0.117655,code_review
2026-03-14T14:30:59.467204+00:00,gpt-4o,18673,2425,0.070932,code_review
2026-03-14T14:44:43.188328+00:00,gpt-4o,3301,1019,0.018443,customer_support_agent
2026-03-14T14:45:30.629177+00:00,gpt-4o-mini,19903,2340,0.004389,code_review
2026-03-14T14:54:29.588237+00:00,gpt-4o,5501,647,0.020222,customer_support_agent
2026-03-14T15:01:25.304268+00:00,gpt-4o,26503,3181,0.098068,code_review
2026-03-14T15:33:04.238178+00:00,gpt-4o,2938,466,0.012005,data_extraction
2026-03-14T15:40:40.821828+00:00,gpt-4o-mini,15674,1834,0.003451,doc_qa
2026-03-14T15:49:00.488261+00:00,gpt-4o,6351,3770,0.053578,doc_qa
2026-03-14T16:18:48.130176+00:00,gpt-4o,1111,471,0.007487,email_drafting
2026-03-14T16:49:31.891024+00:00,gpt-4o,2430,525,0.011325,customer_support_agent
2026-03-14T17:08:59.641306+00:00,gpt-4o,7317,3871,0.057002,doc_qa
2026-03-14T17:34:56.481799+00:00,gpt-4o,2971,1729,0.024717,customer_support_agent
2026-03-14T17:42:42.952068+00:00,gpt-4o-mini,2363,874,0.000879,email_drafting
2026-03-14T18:02:43.789680+00:00,gpt-4o-mini,5133,963,0.001348,customer_support_agent
2026-03-14T19:03:45.241211+00:00,gpt-4o,5137,1106,0.023903,customer_support_agent
2026-03-14T19:38:52.587215+00:00,gpt-4o-mini,25854,2861,0.005595,code_review
2026-03-14T19:47:04.177654+00:00,gpt-4o-mini,1486,994,0.000819,email_drafting
2026-03-14T20:15:46.439587+00:00,gpt-4o,14853,1261,0.049742,doc_qa
2026-03-14T20:32:01.172299+00:00,gpt-4o,3364,1522,0.02363,customer_support_agent
2026-03-14T20:39:33.539029+00:00,gpt-4o,34242,4946,0.135065,code_review
2026-03-14T20:43:39.052170+00:00,gpt-4o,3015,633,0.013867,customer_support_agent
2026-03-14T21:07:10.450418+00:00,gpt-4o-mini,11871,2637,0.003363,doc_qa
2026-03-14T21:07:23.329205+00:00,gpt-4o,1046,921,0.011825,email_drafting
2026-03-14T21:22:58.969417+00:00,gpt-4o,3507,1225,0.021018,data_extraction
2026-03-14T22:18:22.977601+00:00,gpt-4o,7388,2704,0.04551,doc_qa
2026-03-14T22:25:59.723880+00:00,gpt-4o,2640,740,0.014,customer_support_agent
2026-03-14T22:53:29.719110+00:00,gpt-4o-mini,4417,1873,0.001786,customer_support_agent
2026-03-14T23:27:41.331466+00:00,gpt-4o,3536,758,0.01642,customer_support_agent
2026-03-14T23:46:17.424818+00:00,gpt-4o,8571,3145,0.052878,doc_qa
2026-03-15T00:17:07.523123+00:00,gpt-4o,24569,2834,0.089763,doc_qa
2026-03-15T00:45:41.031700+00:00,gpt-4o-mini,22781,7272,0.00778,code_review
2026-03-15T01:10:51.716996+00:00,gpt-4o,32666,7777,0.159435,code_review
2026-03-15T01:16:48.198325+00:00,gpt-4o,24946,3394,0.096305,doc_qa
2026-03-15T01:37:09.394941+00:00,gpt-4o,12102,2783,0.058085,doc_qa
2026-03-15T02:17:36.282234+00:00,gpt-4o,2161,1302,0.018423,customer_support_agent
2026-03-15T03:25:52.008171+00:00,gpt-4o,23818,5344,0.112985,code_review
2026-03-15T03:36:59.808360+00:00,gpt-4o,1609,809,0.012113,data_extraction
2026-03-15T04:15:31.272026+00:00,gpt-4o,13727,1866,0.052977,doc_qa
2026-03-15T04:37:27.506569+00:00,gpt-4o,5301,1807,0.031323,doc_qa
2026-03-15T04:58:54.814189+00:00,gpt-4o,10555,1046,0.036848,doc_qa
2026-03-15T05:01:16.526956+00:00,gpt-4o-mini,5173,612,0.001143,customer_support_agent
2026-03-15T05:04:27.696964+00:00,gpt-4o,4984,773,0.02019,customer_support_agent
2026-03-15T05:13:28.275446+00:00,gpt-4o,7879,1198,0.031677,doc_qa
2026-03-15T05:28:58.975495+00:00,gpt-4o-mini,604,256,0.000244,email_drafting
2026-03-15T05:50:59.031296+00:00,gpt-4o-mini,18880,2687,0.004444,doc_qa
2026-03-15T06:06:46.902829+00:00,gpt-4o-mini,20550,7236,0.007424,code_review
2026-03-15T06:08:06.888912+00:00,gpt-4o-mini,3821,812,0.00106,customer_support_agent
2026-03-15T06:22:55.451078+00:00,gpt-4o-mini,20610,2122,0.004365,doc_qa
2026-03-15T06:32:10.988381+00:00,gpt-4o-mini,4976,1036,0.001368,data_extraction
2026-03-15T06:37:47.321522+00:00,gpt-4o,3815,750,0.017037,customer_support_agent
2026-03-15T08:26:31.643363+00:00,gpt-4o-mini,1241,708,0.000611,email_drafting
2026-03-15T08:28:37.056223+00:00,gpt-4o,17109,3997,0.082742,code_review
2026-03-15T08:31:54.222866+00:00,gpt-4o-mini,19371,7609,0.007471,code_review
2026-03-15T08:47:05.695940+00:00,gpt-4o,23724,3089,0.0902,doc_qa
2026-03-15T09:26:56.090102+00:00,gpt-4o-mini,32720,2140,0.006192,code_review
2026-03-15T09:41:11.493736+00:00,gpt-4o,1388,856,0.01203,email_drafting
2026-03-15T09:53:08.858069+00:00,gpt-4o,7992,2301,0.04299,doc_qa
2026-03-15T10:27:15.383648+00:00,gpt-4o-mini,2565,1476,0.00127,customer_support_agent
2026-03-15T11:01:42.807165+00:00,gpt-4o,38171,5505,0.150477,code_review
2026-03-15T11:28:48.384065+00:00,gpt-4o-mini,5378,1871,0.001929,customer_support_agent
2026-03-15T11:33:38.130512+00:00,gpt-4o,20822,2371,0.075765,doc_qa
2026-03-15T12:08:08.789342+00:00,gpt-4o,5971,2173,0.036657,doc_qa
2026-03-15T12:38:09.997907+00:00,gpt-4o,1881,407,0.008773,email_drafting
2026-03-15T13:03:20.194622+00:00,gpt-4o-mini,3686,1395,0.00139,data_extraction
2026-03-15T13:39:44.098156+00:00,gpt-4o-mini,8210,3530,0.00335,doc_qa
2026-03-15T13:43:47.953860+00:00,gpt-4o,2597,1539,0.021882,customer_support_agent
2026-03-15T13:48:14.274689+00:00,gpt-4o,32859,5483,0.136978,code_review
2026-03-15T13:52:22.297620+00:00,gpt-4o,5209,1893,0.031952,customer_support_agent
2026-03-15T14:10:32.851460+00:00,gpt-4o,9546,3108,0.054945,doc_qa
2026-03-15T15:27:57.148151+00:00,gpt-4o-mini,20631,4445,0.005762,code_review
2026-03-15T16:15:00.284020+00:00,gpt-4o,5819,1585,0.030398,customer_support_agent
2026-03-15T16:16:54.477323+00:00,gpt-4o,20795,2920,0.081187,doc_qa
2026-03-15T16:19:07.005295+00:00,gpt-4o-mini,4541,559,0.001017,customer_support_agent
2026-03-15T17:02:29.120482+00:00,gpt-4o,11766,1453,0.043945,doc_qa
2026-03-15T17:05:04.727970+00:00,gpt-4o,4489,1787,0.029093,customer_support_agent
2026-03-15T18:45:08.590859+00:00,gpt-4o-mini,3471,1086,0.001172,customer_support_agent
2026-03-15T19:17:02.886010+00:00,gpt-4o,3848,940,0.01902,data_extraction
2026-03-15T19:37:15.460254+00:00,gpt-4o,5695,533,0.019568,customer_support_agent
2026-03-15T19:37:53.564593+00:00,gpt-4o-mini,6514,3444,0.003043,doc_qa
2026-03-15T19:41:19.425461+00:00,gpt-4o-mini,3975,1825,0.001691,customer_support_agent
2026-03-15T19:42:14.231826+00:00,gpt-4o,12524,1604,0.04735,doc_qa
2026-03-15T19:45:54.058979+00:00,gpt-4o-mini,2623,1690,0.001407,customer_support_agent
2026-03-15T20:07:23.710066+00:00,gpt-4o,11585,2300,0.051962,doc_qa
2026-03-15T20:41:29.229930+00:00,gpt-4o,4491,1631,0.027538,customer_support_agent
2026-03-15T20:57:14.535931+00:00,gpt-4o,4665,891,0.020573,customer_support_agent
2026-03-15T21:15:25.597429+00:00,gpt-4o,4670,1016,0.021835,customer_support_agent
2026-03-15T21:23:38.534645+00:00,gpt-4o,4416,1032,0.02136,customer_support_agent
2026-03-15T21:25:37.259440+00:00,gpt-4o,2930,708,0.014405,data_extraction
2026-03-15T21:47:46.719560+00:00,gpt-4o,2397,702,0.013012,email_drafting
2026-03-15T22:42:44.778823+00:00,gpt-4o,15395,4367,0.082157,code_review
2026-03-15T22:54:02.794803+00:00,gpt-4o,22012,6529,0.12032,code_review
2026-03-15T23:07:19.342338+00:00,gpt-4o-mini,2028,1703,0.001326,customer_support_agent
2026-03-15T23:52:03.334822+00:00,gpt-4o,24619,4239,0.103937,code_review
2026-03-16T00:15:10.189022+00:00,gpt-4o,16091,2201,0.062238,doc_qa
2026-03-16T00:19:00.405110+00:00,gpt-4o,3190,1520,0.023175,customer_support_agent
2026-03-16T00:33:34.022017+00:00,gpt-4o-mini,3914,501,0.000888,data_extraction
2026-03-16T01:26:16.873512+00:00,gpt-4o,22062,3134,0.086495,code_review
2026-03-16T01:43:48.065966+00:00,gpt-4o,3606,781,0.016825,customer_support_agent
2026-03-16T02:57:18.021841+00:00,gpt-4o,23535,3589,0.094728,doc_qa
2026-03-16T04:00:28.675960+00:00,gpt-4o,39934,4640,0.146235,code_review
2026-03-16T04:04:33.840090+00:00,gpt-4o,20099,1241,0.062658,doc_qa
2026-03-16T04:26:18.298922+00:00,gpt-4o-mini,18221,2655,0.004326,doc_qa
2026-03-16T04:27:52.539544+00:00,gpt-4o,5671,1752,0.031698,customer_support_agent
2026-03-16T04:52:59.005567+00:00,gpt-4o-mini,5904,1903,0.002027,customer_support_agent
2026-03-16T05:16:16.104763+00:00,gpt-4o,9641,5312,0.077222,code_review
2026-03-16T05:16:49.519123+00:00,gpt-4o-mini,18377,3457,0.004831,code_review
2026-03-16T05:31:23.461704+00:00,gpt-4o-mini,32782,3487,0.007009,code_review
2026-03-16T06:11:05.345215+00:00,gpt-4o-mini,9199,2969,0.003161,doc_qa
2026-03-16T06:18:20.871645+00:00,gpt-4o,4732,1937,0.0312,customer_support_agent
2026-03-16T06:50:06.208197+00:00,gpt-4o,4759,709,0.018988,data_extraction
2026-03-16T06:50:51.353090+00:00,gpt-4o-mini,37160,4391,0.008209,code_review
2026-03-16T07:04:02.802219+00:00,gpt-4o,3417,1090,0.019443,customer_support_agent
2026-03-16T07:13:58.157811+00:00,gpt-4o,16563,3390,0.075307,code_review
2026-03-16T07:35:19.310367+00:00,gpt-4o,4412,1397,0.025,doc_qa
2026-03-16T08:00:09.021134+00:00,gpt-4o-mini,7212,3136,0.002963,doc_qa
2026-03-16T08:07:47.784652+00:00,gpt-4o,981,894,0.011392,email_drafting
2026-03-16T08:21:05.292244+00:00,gpt-4o-mini,12259,2120,0.003111,doc_qa
2026-03-16T08:24:54.863828+00:00,gpt-4o-mini,11465,2708,0.003345,doc_qa
2026-03-16T08:43:24.604273+00:00,gpt-4o,3224,939,0.01745,customer_support_agent
2026-03-16T08:45:12.157440+00:00,gpt-4o-mini,2623,946,0.000961,customer_support_agent
2026-03-16T08:56:25.082504+00:00,gpt-4o,2151,1187,0.017247,data_extraction
2026-03-16T09:04:17.160231+00:00,gpt-4o,11223,7790,0.105957,code_review
2026-03-16T09:06:46.363243+00:00,gpt-4o,5292,1642,0.02965,customer_support_agent
2026-03-16T09:35:34.272809+00:00,gpt-4o,10791,3967,0.066647,doc_qa
2026-03-16T09:36:09.656990+00:00,gpt-4o-mini,16753,5157,0.005607,code_review
2026-03-16T09:41:04.736127+00:00,gpt-4o-mini,3309,1078,0.001143,data_extraction
2026-03-16T10:11:01.668544+00:00,gpt-4o-mini,15957,7648,0.006982,code_review
2026-03-16T11:31:21.318680+00:00,gpt-4o,28869,2696,0.099132,code_review
2026-03-16T11:42:08.320062+00:00,gpt-4o,11989,1199,0.041962,doc_qa
2026-03-16T12:14:08.426143+00:00,gpt-4o-mini,11315,2141,0.002982,code_review
2026-03-16T12:30:58.996389+00:00,gpt-4o-mini,18917,3210,0.004764,code_review
2026-03-16T12:36:13.981605+00:00,gpt-4o,5414,1141,0.024945,customer_support_agent
2026-03-16T12:39:24.020859+00:00,gpt-4o,19188,7913,0.1271,code_review
2026-03-16T13:05:57.534436+00:00,gpt-4o,5247,1555,0.028667,customer_support_agent
2026-03-16T13:31:10.928534+00:00,gpt-4o-mini,5740,1963,0.002039,customer_support_agent
2026-03-16T13:50:18.474433+00:00,gpt-4o-mini,19206,3975,0.005266,doc_qa
2026-03-16T14:35:35.941976+00:00,gpt-4o-mini,3535,1493,0.001426,customer_support_agent
2026-03-16T15:03:07.368906+00:00,gpt-4o,18123,7561,0.120917,code_review
2026-03-16T15:06:08.614454+00:00,gpt-4o,9138,2726,0.050105,doc_qa
2026-03-16T15:19:05.572026+00:00,gpt-4o,37364,6557,0.15898,code_review
2026-03-16T15:24:11.258977+00:00,gpt-4o,7756,1124,0.03063,doc_qa
2026-03-16T15:31:45.254849+00:00,gpt-4o-mini,16795,2382,0.003948,doc_qa
2026-03-16T15:32:24.406442+00:00,gpt-4o,791,595,0.007928,email_drafting
2026-03-16T15:42:07.927629+00:00,gpt-4o,18447,2844,0.074557,code_review
2026-03-16T15:50:52.411972+00:00,gpt-4o-mini,4230,1203,0.001356,customer_support_agent
2026-03-16T16:08:28.878882+00:00,gpt-4o-mini,7706,2864,0.002874,doc_qa
2026-03-16T17:26:39.434152+00:00,gpt-4o,3784,1139,0.02085,customer_support_agent
2026-03-16T17:31:55.291349+00:00,gpt-4o-mini,21064,1472,0.004043,doc_qa
2026-03-16T17:47:57.324857+00:00,gpt-4o-mini,4709,798,0.001185,customer_support_agent
2026-03-16T18:59:58.152257+00:00,gpt-4o-mini,5873,687,0.001293,customer_support_agent
2026-03-16T19:00:03.896187+00:00,gpt-4o,2544,1896,0.02532,customer_support_agent
2026-03-16T19:23:01.623562+00:00,gpt-4o-mini,15716,7990,0.007151,code_review
2026-03-16T19:31:16.853689+00:00,gpt-4o,4974,1333,0.025765,customer_support_agent
2026-03-16T19:54:23.229288+00:00,gpt-4o,5918,1866,0.033455,customer_support_agent
2026-03-16T20:07:18.150578+00:00,gpt-4o,14781,3068,0.067632,doc_qa
2026-03-16T20:47:09.823063+00:00,gpt-4o-mini,2843,1186,0.001138,customer_support_agent
2026-03-16T20:49:40.893800+00:00,gpt-4o,16338,7268,0.113525,code_review
2026-03-16T21:00:58.045196+00:00,gpt-4o,20526,2826,0.079575,code_review
2026-03-16T21:24:23.493456+00:00,gpt-4o,3425,1367,0.022233,data_extraction
2026-03-16T22:12:24.084244+00:00,gpt-4o,1298,615,0.009395,email_drafting
2026-03-16T23:16:24.564045+00:00,gpt-4o-mini,16686,1021,0.003115,doc_qa
2026-03-16T23:32:14.663359+00:00,gpt-4o,5053,1399,0.026623,customer_support_agent
2026-03-17T00:30:33.830181+00:00,gpt-4o,16452,3534,0.07647,doc_qa
2026-03-17T01:17:39.136118+00:00,gpt-4o,27161,6801,0.135912,code_review
2026-03-17T01:48:41.634831+00:00,gpt-4o,1991,551,0.010488,email_drafting
2026-03-17T01:55:16.955158+00:00,gpt-4o,22069,1562,0.070792,doc_qa
2026-03-17T02:24:38.065114+00:00,gpt-4o-mini,4835,464,0.001004,data_extraction
2026-03-17T02:27:50.748124+00:00,gpt-4o,4875,2264,0.034827,doc_qa
2026-03-17T03:52:39.893999+00:00,gpt-4o,4248,522,0.01584,customer_support_agent
2026-03-17T03:54:16.393912+00:00,gpt-4o,20719,2098,0.072777,code_review
2026-03-17T04:26:31.734717+00:00,gpt-4o,823,446,0.006518,email_drafting
2026-03-17T04:37:22.868023+00:00,gpt-4o,1193,712,0.010103,email_drafting
2026-03-17T04:55:06.110690+00:00,gpt-4o,1565,426,0.008172,data_extraction
2026-03-17T05:28:29.266492+00:00,gpt-4o-mini,9781,1731,0.002506,doc_qa
2026-03-17T05:57:38.708996+00:00,gpt-4o,9612,7180,0.09583,code_review
2026-03-17T06:06:30.311804+00:00,gpt-4o-mini,2140,1210,0.001047,data_extraction
2026-03-17T06:08:47.748183+00:00,gpt-4o,2028,1001,0.01508,data_extraction
2026-03-17T06:10:29.733838+00:00,gpt-4o-mini,5204,537,0.001103,customer_support_agent
2026-03-17T07:41:06.828616+00:00,gpt-4o,3563,1233,0.021237,data_extraction
2026-03-17T08:13:04.766964+00:00,gpt-4o,21357,5399,0.107383,code_review
2026-03-17T08:24:43.455019+00:00,gpt-4o-mini,4598,1131,0.001368,customer_support_agent
2026-03-17T08:48:45.581183+00:00,gpt-4o,642,203,0.003635,email_drafting
